Race{actualTime=20528, actualLap=343}
Race{actualTime=20543, actualLap=343}
Race{actualTime=20558, actualLap=343}
Race{actualTime=20573, actualLap=343}
Race{actualTime=20588, actualLap=344}
Race{actualTime=20618, actualLap=344}
Race{actualTime=20633, actualLap=344}
Race{actualTime=20648, actualLap=345}
Race{actualTime=20663, actualLap=345}
Race{actualTime=20678, actualLap=345}
Race{actualTime=20693, actualLap=345}
Race{actualTime=20708, actualLap=346}
Race{actualTime=20723, actualLap=346}
Race{actualTime=20738, actualLap=346}
Race{actualTime=20753, actualLap=346}
Race{actualTime=20768, actualLap=347}
Race{actualTime=20783, actualLap=347}
Race{actualTime=20798, actualLap=347}
Race{actualTime=20813, actualLap=347}
Race{actualTime=20828, actualLap=348}
Race{actualTime=20843, actualLap=348}
Race{actualTime=20858, actualLap=348}
Race{actualTime=20873, actualLap=348}
Race{actualTime=20888, actualLap=349}
Race{actualTime=20903, actualLap=349}
Race{actualTime=20918, actualLap=349}
Race{actualTime=20933, actualLap=349}
Race{actualTime=20948, actualLap=350}
Race{actualTime=20963, actualLap=350}
Race{actualTime=20978, actualLap=350}
Race{actualTime=20993, actualLap=350}
Race{actualTime=21008, actualLap=351}
Race{actualTime=21023, actualLap=351}
Race{actualTime=21038, actualLap=351}
Race{actualTime=21053, actualLap=351}
Race{actualTime=21068, actualLap=352}
Race{actualTime=21083, actualLap=352}
Race{actualTime=21098, actualLap=352}
Race{actualTime=21113, actualLap=352}
Race{actualTime=21128, actualLap=353}
Race{actualTime=21143, actualLap=353}
Race{actualTime=21158, actualLap=353}
Race{actualTime=1, actualLap=1}
Race{actualTime=16, actualLap=1}
Race{actualTime=31, actualLap=1}
Race{actualTime=46, actualLap=1}
Race{actualTime=61, actualLap=2}
Race{actualTime=76, actualLap=2}
Race{actualTime=91, actualLap=2}
Race{actualTime=106, actualLap=2}
Race{actualTime=121, actualLap=3}
Race{actualTime=136, actualLap=3}
Race{actualTime=151, actualLap=3}
Race{actualTime=166, actualLap=3}
Race{actualTime=181, actualLap=4}
Race{actualTime=196, actualLap=4}
Race{actualTime=211, actualLap=4}
Race{actualTime=226, actualLap=4}
Race{actualTime=241, actualLap=5}
Race{actualTime=256, actualLap=5}
Race{actualTime=271, actualLap=5}
Race{actualTime=301, actualLap=6}
Race{actualTime=316, actualLap=6}
Race{actualTime=331, actualLap=6}
Race{actualTime=346, actualLap=6}
Race{actualTime=361, actualLap=7}
Race{actualTime=376, actualLap=7}
Race{actualTime=391, actualLap=7}
Race{actualTime=406, actualLap=7}
Race{actualTime=421, actualLap=8}
Race{actualTime=436, actualLap=8}
Race{actualTime=451, actualLap=8}
Race{actualTime=466, actualLap=8}
Race{actualTime=481, actualLap=9}
Race{actualTime=496, actualLap=9}
Race{actualTime=511, actualLap=9}
Race{actualTime=526, actualLap=9}
Race{actualTime=541, actualLap=10}
Race{actualTime=556, actualLap=10}
Race{actualTime=571, actualLap=10}
Race{actualTime=586, actualLap=10}
Race{actualTime=601, actualLap=11}
Race{actualTime=616, actualLap=11}
Race{actualTime=631, actualLap=11}
Race{actualTime=646, actualLap=11}
Race{actualTime=661, actualLap=12}
Race{actualTime=1, actualLap=1}
Race{actualTime=16, actualLap=1}
Race{actualTime=31, actualLap=1}
Race{actualTime=46, actualLap=1}
Race{actualTime=61, actualLap=2}
Race{actualTime=76, actualLap=2}
Race{actualTime=91, actualLap=2}
Race{actualTime=106, actualLap=2}
Race{actualTime=121, actualLap=3}
Race{actualTime=136, actualLap=3}
Race{actualTime=151, actualLap=3}
Race{actualTime=166, actualLap=3}
Race{actualTime=181, actualLap=4}
Race{actualTime=196, actualLap=4}
Race{actualTime=211, actualLap=4}
Race{actualTime=226, actualLap=4}
Race{actualTime=241, actualLap=5}
Race{actualTime=256, actualLap=5}
Race{actualTime=286, actualLap=5}
Race{actualTime=301, actualLap=6}
Race{actualTime=316, actualLap=6}
Race{actualTime=331, actualLap=6}
Race{actualTime=346, actualLap=6}
Race{actualTime=361, actualLap=7}
Race{actualTime=376, actualLap=7}
Race{actualTime=391, actualLap=7}
Race{actualTime=406, actualLap=7}
Race{actualTime=421, actualLap=8}
Race{actualTime=436, actualLap=8}
Race{actualTime=451, actualLap=8}
Race{actualTime=466, actualLap=8}
Race{actualTime=482, actualLap=9}
Race{actualTime=497, actualLap=9}
Race{actualTime=512, actualLap=9}
Race{actualTime=527, actualLap=9}
Race{actualTime=542, actualLap=10}
Race{actualTime=557, actualLap=10}
Race{actualTime=572, actualLap=10}
Race{actualTime=587, actualLap=10}
Race{actualTime=602, actualLap=11}
Race{actualTime=617, actualLap=11}
Race{actualTime=632, actualLap=11}
Race{actualTime=647, actualLap=11}
Race{actualTime=662, actualLap=12}
Race{actualTime=677, actualLap=12}
Race{actualTime=692, actualLap=12}
Race{actualTime=707, actualLap=12}
Race{actualTime=722, actualLap=13}
Race{actualTime=737, actualLap=13}
Race{actualTime=752, actualLap=13}
Race{actualTime=767, actualLap=13}
Race{actualTime=782, actualLap=14}
Race{actualTime=797, actualLap=14}
Race{actualTime=812, actualLap=14}
Race{actualTime=1, actualLap=1}
Race{actualTime=16, actualLap=1}
Race{actualTime=1, actualLap=1}
Race{actualTime=1, actualLap=1}
Race{actualTime=1, actualLap=1}
Race{actualTime=16, actualLap=1}
Race{actualTime=31, actualLap=1}
Race{actualTime=46, actualLap=1}
Race{actualTime=61, actualLap=2}
Race{actualTime=76, actualLap=2}
Race{actualTime=91, actualLap=2}
Race{actualTime=1, actualLap=1}
Race{actualTime=16, actualLap=1}
Race{actualTime=1, actualLap=1}
Race{actualTime=16, actualLap=1}
Race{actualTime=31, actualLap=1}
Race{actualTime=46, actualLap=1}
Race{actualTime=61, actualLap=2}
Race{actualTime=76, actualLap=2}
Race{actualTime=91, actualLap=2}
Race{actualTime=106, actualLap=2}
Race{actualTime=121, actualLap=3}
Race{actualTime=136, actualLap=3}
Race{actualTime=151, actualLap=3}
Race{actualTime=166, actualLap=3}
Race{actualTime=181, actualLap=4}
Race{actualTime=196, actualLap=4}
Race{actualTime=211, actualLap=4}
Race{actualTime=226, actualLap=4}
Race{actualTime=241, actualLap=5}
Race{actualTime=256, actualLap=5}
Race{actualTime=271, actualLap=5}
Race{actualTime=286, actualLap=5}
Race{actualTime=301, actualLap=6}
Race{actualTime=316, actualLap=6}
Race{actualTime=331, actualLap=6}
Race{actualTime=346, actualLap=6}
Race{actualTime=361, actualLap=7}
Race{actualTime=0, actualLap=1}
Race{actualTime=16, actualLap=1}
Race{actualTime=31, actualLap=1}
Race{actualTime=46, actualLap=1}
Race{actualTime=61, actualLap=2}
Race{actualTime=106, actualLap=2}
Race{actualTime=121, actualLap=3}
Race{actualTime=136, actualLap=3}
Race{actualTime=151, actualLap=3}
Race{actualTime=166, actualLap=3}
Race{actualTime=181, actualLap=4}
Race{actualTime=196, actualLap=4}
Race{actualTime=211, actualLap=4}
Race{actualTime=226, actualLap=4}
Race{actualTime=241, actualLap=5}
Race{actualTime=256, actualLap=5}
Race{actualTime=1, actualLap=1}
Race{actualTime=16, actualLap=1}
Race{actualTime=31, actualLap=1}
Race{actualTime=46, actualLap=1}
Race{actualTime=61, actualLap=2}
Race{actualTime=76, actualLap=2}
Race{actualTime=91, actualLap=2}
Race{actualTime=106, actualLap=2}
Race{actualTime=121, actualLap=3}
Race{actualTime=136, actualLap=3}
Race{actualTime=151, actualLap=3}
Race{actualTime=166, actualLap=3}
Race{actualTime=181, actualLap=4}
Race{actualTime=196, actualLap=4}
Race{actualTime=212, actualLap=4}
Race{actualTime=227, actualLap=4}
Race{actualTime=242, actualLap=5}
Race{actualTime=257, actualLap=5}
Race{actualTime=272, actualLap=5}
Race{actualTime=302, actualLap=6}
Race{actualTime=317, actualLap=6}
Race{actualTime=332, actualLap=6}
Race{actualTime=347, actualLap=6}
Race{actualTime=362, actualLap=7}
Race{actualTime=377, actualLap=7}
Race{actualTime=392, actualLap=7}
Race{actualTime=407, actualLap=7}
Race{actualTime=422, actualLap=8}
Race{actualTime=437, actualLap=8}
Race{actualTime=452, actualLap=8}
Race{actualTime=467, actualLap=8}
Race{actualTime=482, actualLap=9}
Race{actualTime=1, actualLap=1}
Race{actualTime=16, actualLap=1}
Race{actualTime=31, actualLap=1}
Race{actualTime=271, actualLap=5}
